AUN,LEA Name,LEA Type,County,School Number,School Name,Student Gender Code,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,EUG,007,008,009,010,011,012,SUG,Total
126515001,Philadelphia City SD,SD,Philadelphia,6528,Harrington Avery D Sch,M,0,0,0,0,0,0,0,0,35,46,39,36,33,31,26,0,0,0,0,0,0,0,0,246
126515001,Philadelphia City SD,SD,Philadelphia,3793,Harrison William H Sch,F,0,0,0,0,0,0,0,0,9,12,12,9,17,9,0,0,12,9,0,0,0,0,0,89
126515001,Philadelphia City SD,SD,Philadelphia,3793,Harrison William H Sch,M,0,0,0,0,0,0,0,0,10,6,15,10,11,11,14,0,9,11,0,0,0,0,0,97
126515001,Philadelphia City SD,SD,Philadelphia,3608,Harrity William F Sch,F,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
126515001,Philadelphia City SD,SD,Philadelphia,3608,Harrity William F Sch,M,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
126515001,Philadelphia City SD,SD,Philadelphia,5125,Hartranft John F Sch,F,0,0,21,0,0,0,0,0,25,26,22,24,25,15,15,0,20,19,0,0,0,0,0,212
126515001,Philadelphia City SD,SD,Philadelphia,5125,Hartranft John F Sch,M,0,0,19,0,0,0,0,0,30,31,39,20,14,25,30,0,19,17,0,0,0,0,0,244
126515001,Philadelphia City SD,SD,Philadelphia,3712,Henry Charles W Sch,F,0,0,0,0,0,0,0,0,15,20,26,31,27,38,27,0,23,20,0,0,0,0,0,227
126515001,Philadelphia City SD,SD,Philadelphia,3712,Henry Charles W Sch,M,0,0,0,0,0,0,0,0,27,26,22,21,23,25,15,0,25,27,0,0,0,0,0,211
126515001,Philadelphia City SD,SD,Philadelphia,5187,Heston Edward Sch,F,0,0,30,0,0,0,0,0,25,31,29,29,23,13,22,0,19,20,0,0,0,0,0,241
126515001,Philadelphia City SD,SD,Philadelphia,5187,Heston Edward Sch,M,0,0,26,0,0,0,0,0,31,45,31,29,19,15,29,0,29,19,0,0,0,0,0,273
126515001,Philadelphia City SD,SD,Philadelphia,7229,Hill J E/Freedman Samson,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,36,36,0,0,0,0,0,122
126515001,Philadelphia City SD,SD,Philadelphia,7229,Hill J E/Freedman Samson,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,30,39,0,0,0,0,0,92
126515001,Philadelphia City SD,SD,Philadelphia,3806,Hill Leslie P Sch,F,0,0,34,0,0,0,0,0,22,29,24,21,15,17,16,0,5,12,0,0,0,0,0,195
126515001,Philadelphia City SD,SD,Philadelphia,3806,Hill Leslie P Sch,M,0,0,35,0,0,0,0,0,28,25,24,20,22,16,17,0,16,27,0,0,0,0,0,230
126515001,Philadelphia City SD,SD,Philadelphia,3766,Holme Thomas Sch,F,0,0,43,0,0,0,0,0,36,30,28,24,26,19,29,0,0,0,0,0,0,0,0,235
126515001,Philadelphia City SD,SD,Philadelphia,3766,Holme Thomas Sch,M,0,0,52,0,0,0,0,0,35,36,37,32,33,29,25,0,0,0,0,0,0,0,0,279
126515001,Philadelphia City SD,SD,Philadelphia,3742,Hopkinson Francis Sch,F,0,0,0,0,0,0,0,0,46,57,48,51,43,52,45,0,39,47,0,0,0,0,0,428
126515001,Philadelphia City SD,SD,Philadelphia,3742,Hopkinson Francis Sch,M,0,0,0,0,0,0,0,0,51,54,58,54,59,53,54,0,28,50,0,0,0,0,0,461
126515001,Philadelphia City SD,SD,Philadelphia,3713,Houston Henry E Sch,F,0,0,15,0,0,0,0,0,21,29,21,27,21,33,20,0,28,29,0,0,0,0,0,244
126515001,Philadelphia City SD,SD,Philadelphia,3713,Houston Henry E Sch,M,0,0,15,0,0,0,0,0,29,31,25,20,28,20,37,0,31,27,0,0,0,0,0,263
126515001,Philadelphia City SD,SD,Philadelphia,3743,Howe Julia Ward Sch,F,0,0,0,0,0,0,0,0,33,25,25,22,23,21,0,0,0,0,0,0,0,0,0,149
126515001,Philadelphia City SD,SD,Philadelphia,3743,Howe Julia Ward Sch,M,0,0,1,0,0,0,0,0,23,31,34,29,26,29,0,0,0,0,0,0,0,0,0,173
126515001,Philadelphia City SD,SD,Philadelphia,3807,Huey Samuel B Sch,F,0,0,0,0,0,0,0,0,33,43,40,34,47,40,42,0,56,29,0,0,0,0,0,364
126515001,Philadelphia City SD,SD,Philadelphia,3807,Huey Samuel B Sch,M,0,0,0,0,0,0,0,0,42,58,44,48,47,47,38,0,47,46,0,0,0,0,0,417
126515001,Philadelphia City SD,SD,Philadelphia,3693,Hunter William H Sch,F,0,0,16,0,0,0,0,0,24,42,35,22,24,32,28,0,29,26,0,0,0,0,0,278
126515001,Philadelphia City SD,SD,Philadelphia,3693,Hunter William H Sch,M,0,0,22,0,0,0,0,0,33,41,27,22,24,27,29,0,28,36,0,0,0,0,0,289
126515001,Philadelphia City SD,SD,Philadelphia,3642,Jackson Andrew Sch,F,0,0,19,0,0,0,0,0,40,17,9,17,18,13,18,0,22,10,0,0,0,0,0,183
126515001,Philadelphia City SD,SD,Philadelphia,3642,Jackson Andrew Sch,M,0,0,17,0,0,0,0,0,20,24,17,20,20,20,20,0,25,6,0,0,0,0,0,189
126515001,Philadelphia City SD,SD,Philadelphia,7227,Jenks Abram Sch,F,0,0,0,0,0,0,0,0,31,50,31,49,23,0,0,0,0,0,0,0,0,0,0,184
126515001,Philadelphia City SD,SD,Philadelphia,7227,Jenks Abram Sch,M,0,0,0,0,0,0,0,0,29,40,37,27,41,0,0,0,0,0,0,0,0,0,0,174
126515001,Philadelphia City SD,SD,Philadelphia,3714,Jenks John S Sch,F,0,0,0,0,0,0,0,0,30,24,33,27,27,28,26,0,26,23,0,0,0,0,0,244
126515001,Philadelphia City SD,SD,Philadelphia,3714,Jenks John S Sch,M,0,0,0,0,0,0,0,0,18,31,21,35,33,23,25,0,26,34,0,0,0,0,0,246
126515001,Philadelphia City SD,SD,Philadelphia,7243,Jones John Paul MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,91,101,0,112,72,0,0,0,0,0,376
126515001,Philadelphia City SD,SD,Philadelphia,7243,Jones John Paul MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,117,122,0,108,90,0,0,0,0,0,437
126515001,Philadelphia City SD,SD,Philadelphia,3645,Kearny Gen Philip Sch,F,0,0,0,0,0,0,0,0,28,28,20,17,26,22,23,0,16,14,0,0,0,0,0,194
126515001,Philadelphia City SD,SD,Philadelphia,3645,Kearny Gen Philip Sch,M,0,0,0,0,0,0,0,0,19,27,33,28,25,21,21,0,25,23,0,0,0,0,0,222
126515001,Philadelphia City SD,SD,Philadelphia,3626,Kelley William D Sch,F,0,0,25,0,0,0,0,0,23,25,17,18,14,16,10,0,15,14,0,0,0,0,0,177
126515001,Philadelphia City SD,SD,Philadelphia,3626,Kelley William D Sch,M,0,0,15,0,0,0,0,0,12,25,16,17,21,22,21,0,17,10,0,0,0,0,0,176
126515001,Philadelphia City SD,SD,Philadelphia,5294,Kelly John B Sch,F,0,0,0,0,0,0,0,0,72,55,66,58,52,48,53,0,0,0,0,0,0,0,0,404
126515001,Philadelphia City SD,SD,Philadelphia,5294,Kelly John B Sch,M,0,0,0,0,0,0,0,0,62,64,66,48,56,77,64,0,0,0,0,0,0,0,0,437
126515001,Philadelphia City SD,SD,Philadelphia,3795,Kenderton Sch,F,0,0,0,0,0,0,0,0,8,21,25,22,20,19,16,0,23,19,0,0,0,0,0,173
126515001,Philadelphia City SD,SD,Philadelphia,3795,Kenderton Sch,M,0,0,0,0,0,0,0,0,20,31,22,24,11,16,14,0,24,20,0,0,0,0,0,182
126515001,Philadelphia City SD,SD,Philadelphia,7852,Kensington Creative & Performing Arts HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,74,80,80,0,286
126515001,Philadelphia City SD,SD,Philadelphia,7852,Kensington Creative & Performing Arts HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,86,53,62,0,260
126515001,Philadelphia City SD,SD,Philadelphia,7855,Kensington Culinary Arts,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,69,81,49,0,252
126515001,Philadelphia City SD,SD,Philadelphia,7855,Kensington Culinary Arts,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,69,62,50,0,252
126515001,Philadelphia City SD,SD,Philadelphia,7851,"Kensington Intern Business, Finance & En",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,54,35,54,0,217
126515001,Philadelphia City SD,SD,Philadelphia,7851,"Kensington Intern Business, Finance & En",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,99,46,61,0,294
126515001,Philadelphia City SD,SD,Philadelphia,8143,Kensington Urban Education Academy,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45
126515001,Philadelphia City SD,SD,Philadelphia,8143,Kensington Urban Education Academy,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
126515001,Philadelphia City SD,SD,Philadelphia,7228,Key Francis Scott Sch,F,0,0,0,0,0,0,0,0,32,41,38,37,29,32,27,0,0,0,0,0,0,0,0,236
126515001,Philadelphia City SD,SD,Philadelphia,7228,Key Francis Scott Sch,M,0,0,0,0,0,0,0,0,31,33,30,39,31,19,18,0,0,0,0,0,0,0,0,201
126515001,Philadelphia City SD,SD,Philadelphia,6675,King Martin Luther HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,116,101,121,0,508
126515001,Philadelphia City SD,SD,Philadelphia,6675,King Martin Luther HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,136,107,131,0,579
126515001,Philadelphia City SD,SD,Philadelphia,3715,Kinsey John L Sch,F,0,0,17,0,0,0,0,0,29,21,31,29,27,30,15,0,26,27,0,0,0,0,0,252
126515001,Philadelphia City SD,SD,Philadelphia,3715,Kinsey John L Sch,M,0,0,18,0,0,0,0,0,32,37,34,31,23,27,28,0,34,35,0,0,0,0,0,299
126515001,Philadelphia City SD,SD,Philadelphia,3647,Kirkbride Eliza B Sch,F,0,0,23,0,0,0,0,0,24,27,40,21,26,21,22,0,23,20,0,0,0,0,0,247
126515001,Philadelphia City SD,SD,Philadelphia,3647,Kirkbride Eliza B Sch,M,0,0,15,0,0,0,0,0,32,36,32,24,26,18,29,0,19,20,0,0,0,0,0,251
126515001,Philadelphia City SD,SD,Philadelphia,6825,La Brum Gen J Harry MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,21,27,0,0,0,0,0,70
126515001,Philadelphia City SD,SD,Philadelphia,6825,La Brum Gen J Harry MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,37,23,0,0,0,0,0,95
126515001,Philadelphia City SD,SD,Philadelphia,3670,Lamberton Robert E Sch,F,0,0,0,0,0,0,0,0,29,32,29,21,25,30,36,0,35,37,0,0,0,0,0,274
126515001,Philadelphia City SD,SD,Philadelphia,3670,Lamberton Robert E Sch,M,0,0,0,0,0,0,0,0,22,32,37,29,27,42,27,0,30,42,0,0,0,0,0,288
126515001,Philadelphia City SD,SD,Philadelphia,7810,Lamberton Robert HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,18,36,0,105
126515001,Philadelphia City SD,SD,Philadelphia,7810,Lamberton Robert HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,29,40,34,0,153
126515001,Philadelphia City SD,SD,Philadelphia,7811,Lankenau HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,43,54,0,163
126515001,Philadelphia City SD,SD,Philadelphia,7811,Lankenau HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,24,22,0,107
126515001,Philadelphia City SD,SD,Philadelphia,3744,Lawton Henry W Sch,F,0,0,0,0,0,0,0,0,61,67,58,58,56,60,48,0,0,0,0,0,0,0,0,408
126515001,Philadelphia City SD,SD,Philadelphia,3744,Lawton Henry W Sch,M,0,0,0,0,0,0,0,0,49,69,68,73,69,62,51,0,0,0,0,0,0,0,0,441
126515001,Philadelphia City SD,SD,Philadelphia,6530,Lea Henry C Sch,F,0,0,29,0,0,0,0,0,19,24,19,26,23,10,14,0,18,24,0,0,0,0,0,206
126515001,Philadelphia City SD,SD,Philadelphia,6530,Lea Henry C Sch,M,0,0,31,0,0,0,0,0,22,39,29,21,23,16,25,0,30,22,0,0,0,0,0,258
126515001,Philadelphia City SD,SD,Philadelphia,3822,Leeds Morris E MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,79,0,0,0,0,0,139
126515001,Philadelphia City SD,SD,Philadelphia,3822,Leeds Morris E MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,88,0,0,0,0,0,177
126515001,Philadelphia City SD,SD,Philadelphia,3671,Leidy Joseph Sch,F,0,0,0,0,0,0,0,0,12,22,23,9,19,15,18,0,9,11,0,0,0,0,0,138
126515001,Philadelphia City SD,SD,Philadelphia,3671,Leidy Joseph Sch,M,0,0,0,0,0,0,0,0,16,23,27,23,18,17,16,0,18,17,0,0,0,0,0,175
126515001,Philadelphia City SD,SD,Philadelphia,3716,Levering William Sch,F,0,0,9,0,0,0,0,0,9,9,7,7,2,11,4,0,16,17,0,0,0,0,0,91
126515001,Philadelphia City SD,SD,Philadelphia,3716,Levering William Sch,M,0,0,6,0,0,0,0,0,13,14,9,12,9,11,14,0,16,16,0,0,0,0,0,120
126515001,Philadelphia City SD,SD,Philadelphia,3845,Lincoln HS,F,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,233,201,145,0,881
126515001,Philadelphia City SD,SD,Philadelphia,3845,Lincoln HS,M,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,273,217,165,0,999
126515001,Philadelphia City SD,SD,Philadelphia,3717,Lingelbach Anna L Sch,F,0,0,0,0,0,0,0,0,25,23,18,22,17,25,35,0,16,27,0,0,0,0,0,208
126515001,Philadelphia City SD,SD,Philadelphia,3717,Lingelbach Anna L Sch,M,0,0,0,0,0,0,0,0,22,20,29,16,15,28,20,0,21,32,0,0,0,0,0,203
126515001,Philadelphia City SD,SD,Philadelphia,4732,Locke Alain Sch,F,0,0,0,0,0,0,0,0,33,27,17,21,24,20,25,0,16,13,0,0,0,0,0,196
126515001,Philadelphia City SD,SD,Philadelphia,4732,Locke Alain Sch,M,0,0,0,0,0,0,0,0,25,34,34,26,31,20,16,0,25,10,0,0,0,0,0,221
126515001,Philadelphia City SD,SD,Philadelphia,4961,Loesche William H Sch,F,0,0,22,0,0,0,0,0,55,61,60,65,47,62,0,0,0,0,0,0,0,0,0,372
126515001,Philadelphia City SD,SD,Philadelphia,4961,Loesche William H Sch,M,0,0,17,0,0,0,0,0,73,60,64,67,75,67,0,0,0,0,0,0,0,0,0,423
126515001,Philadelphia City SD,SD,Philadelphia,3718,Logan James Sch,F,0,0,41,0,0,0,0,0,20,29,20,27,30,21,33,0,0,0,0,0,0,0,0,221
126515001,Philadelphia City SD,SD,Philadelphia,3718,Logan James Sch,M,0,0,46,0,0,0,0,0,28,35,39,26,31,30,30,0,0,0,0,0,0,0,0,265
126515001,Philadelphia City SD,SD,Philadelphia,6533,Longstreth William C Sch,F,0,0,23,0,0,0,0,0,29,31,28,30,29,28,26,0,29,18,0,0,0,0,0,271
126515001,Philadelphia City SD,SD,Philadelphia,6533,Longstreth William C Sch,M,0,0,15,0,0,0,0,0,30,33,32,27,28,28,29,0,31,30,0,0,0,0,0,283
126515001,Philadelphia City SD,SD,Philadelphia,7232,Lowell James R Sch,F,0,0,18,0,0,0,0,0,91,93,93,94,86,0,0,0,0,0,0,0,0,0,0,475
126515001,Philadelphia City SD,SD,Philadelphia,7232,Lowell James R Sch,M,0,0,18,0,0,0,0,0,105,91,117,111,109,0,0,0,0,0,0,0,0,0,0,551
126515001,Philadelphia City SD,SD,Philadelphia,3694,Ludlow James R Sch,F,0,0,15,0,0,0,0,0,12,22,25,13,16,12,8,0,9,11,0,0,0,0,0,143
126515001,Philadelphia City SD,SD,Philadelphia,3694,Ludlow James R Sch,M,0,0,13,0,0,0,0,0,21,30,18,24,23,19,14,0,14,13,0,0,0,0,0,189
126515001,Philadelphia City SD,SD,Philadelphia,3672,Mann William B Sch,F,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
126515001,Philadelphia City SD,SD,Philadelphia,3672,Mann William B Sch,M,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
126515001,Philadelphia City SD,SD,Philadelphia,3797,Marshall John Sch,F,0,0,0,0,0,0,0,0,32,40,27,28,28,20,0,0,0,0,0,0,0,0,0,175
126515001,Philadelphia City SD,SD,Philadelphia,3797,Marshall John Sch,M,0,0,0,0,0,0,0,0,34,48,41,46,33,21,0,0,0,0,0,0,0,0,0,223
126515001,Philadelphia City SD,SD,Philadelphia,7521,Marshall Thurgood,F,0,0,27,0,0,0,0,0,29,40,41,47,45,30,47,0,42,29,0,0,0,0,0,377
126515001,Philadelphia City SD,SD,Philadelphia,7521,Marshall Thurgood,M,0,0,31,0,0,0,0,0,53,47,31,50,40,46,47,0,28,26,0,0,0,0,0,399
126515001,Philadelphia City SD,SD,Philadelphia,3842,Mastbaum Jules E AVTS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,82,92,140,0,468
126515001,Philadelphia City SD,SD,Philadelphia,3842,Mastbaum Jules E AVTS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,86,109,120,0,484
126515001,Philadelphia City SD,SD,Philadelphia,3808,Masterman Julia R Sec Sch,F,0,0,0,0,0,0,0,0,0,0,0,0,0,94,111,0,101,113,64,59,56,64,0,662
126515001,Philadelphia City SD,SD,Philadelphia,3808,Masterman Julia R Sec Sch,M,0,0,0,0,0,0,0,0,0,0,0,0,0,69,88,0,95,82,41,47,47,50,0,519
126515001,Philadelphia City SD,SD,Philadelphia,3769,Mayfair Sch,F,0,0,0,0,0,0,0,0,63,58,53,59,55,47,72,0,57,51,0,0,0,0,0,515
126515001,Philadelphia City SD,SD,Philadelphia,3769,Mayfair Sch,M,0,0,0,0,0,0,0,0,60,67,54,49,65,55,49,0,50,38,0,0,0,0,0,487
126515001,Philadelphia City SD,SD,Philadelphia,3648,McCall Gen George A Sch,F,0,0,0,0,0,0,0,0,41,30,32,38,28,25,27,0,31,16,0,0,0,0,0,268
126515001,Philadelphia City SD,SD,Philadelphia,3648,McCall Gen George A Sch,M,0,0,0,0,0,0,0,0,39,41,46,26,34,28,30,0,24,35,0,0,0,0,0,303
126515001,Philadelphia City SD,SD,Philadelphia,3719,McCloskey John F Sch,F,0,0,38,0,0,0,0,0,29,36,25,31,21,30,23,0,0,0,0,0,0,0,0,233
126515001,Philadelphia City SD,SD,Philadelphia,3719,McCloskey John F Sch,M,0,0,32,0,0,0,0,0,30,23,22,30,29,32,23,0,0,0,0,0,0,0,0,221
126515001,Philadelphia City SD,SD,Philadelphia,6534,McClure Alexander K Sch,F,0,0,19,0,0,0,0,0,45,53,40,47,45,0,0,0,0,0,0,0,0,0,0,249
126515001,Philadelphia City SD,SD,Philadelphia,6534,McClure Alexander K Sch,M,0,0,25,0,0,0,0,0,44,57,43,56,35,0,0,0,0,0,0,0,0,0,0,260
126515001,Philadelphia City SD,SD,Philadelphia,3629,McDaniel Delaplaine Sch,F,0,0,0,0,0,0,0,0,49,57,62,55,50,49,41,0,46,0,0,0,0,0,0,409
126515001,Philadelphia City SD,SD,Philadelphia,3629,McDaniel Delaplaine Sch,M,0,0,0,0,0,0,0,0,53,62,69,56,60,47,55,0,32,0,0,0,0,0,0,434
126515001,Philadelphia City SD,SD,Philadelphia,5293,McKinley William Sch,F,0,0,17,0,0,0,0,0,20,13,12,13,20,13,10,0,21,13,0,0,0,0,0,152
126515001,Philadelphia City SD,SD,Philadelphia,5293,McKinley William Sch,M,0,0,20,0,0,0,0,0,14,24,24,20,17,10,16,0,10,23,0,0,0,0,0,178
126515001,Philadelphia City SD,SD,Philadelphia,3611,McMichael Morton Sch,F,0,0,29,0,0,0,0,0,17,23,20,24,19,12,21,0,10,10,0,0,0,0,0,185
126515001,Philadelphia City SD,SD,Philadelphia,3611,McMichael Morton Sch,M,0,0,26,0,0,0,0,0,21,27,25,14,26,20,22,0,18,15,0,0,0,0,0,214
126515001,Philadelphia City SD,SD,Philadelphia,3630,Meade Gen George C Sch,F,0,0,29,0,0,0,0,0,19,21,26,20,18,18,8,0,10,20,0,0,0,0,0,189
126515001,Philadelphia City SD,SD,Philadelphia,3630,Meade Gen George C Sch,M,0,0,28,0,0,0,0,0,30,20,30,27,17,27,26,0,21,13,0,0,0,0,0,239
126515001,Philadelphia City SD,SD,Philadelphia,6768,Meehan Austin MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,147,124,0,0,0,0,0,274
126515001,Philadelphia City SD,SD,Philadelphia,6768,Meehan Austin MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175,142,0,0,0,0,0,318
126515001,Philadelphia City SD,SD,Philadelphia,3649,Meredith William M Sch,F,0,0,0,0,0,0,0,0,24,29,33,26,30,26,23,0,31,29,0,0,0,0,0,251
126515001,Philadelphia City SD,SD,Philadelphia,3649,Meredith William M Sch,M,0,0,0,0,0,0,0,0,28,18,32,30,23,27,32,0,21,26,0,0,0,0,0,237
126515001,Philadelphia City SD,SD,Philadelphia,7022,Middle Years Alternative,F,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,47,38,0,0,0,0,0,141
126515001,Philadelphia City SD,SD,Philadelphia,7022,Middle Years Alternative,M,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,0,33,28,0,0,0,0,0,103
126515001,Philadelphia City SD,SD,Philadelphia,3720,Mifflin Thomas Sch,F,0,0,40,0,0,0,0,0,16,16,4,21,11,16,12,0,8,7,0,0,0,0,0,151
126515001,Philadelphia City SD,SD,Philadelphia,3720,Mifflin Thomas Sch,M,0,0,39,0,0,0,0,0,11,15,8,20,15,14,12,0,17,14,0,0,0,0,0,165
126515001,Philadelphia City SD,SD,Philadelphia,3798,Mitchell El Sch,F,0,0,19,0,0,0,0,0,61,41,45,41,37,42,0,0,0,0,0,0,0,0,0,286
126515001,Philadelphia City SD,SD,Philadelphia,3798,Mitchell El Sch,M,0,0,17,0,0,0,0,0,42,47,45,43,48,30,0,0,0,0,0,0,0,0,0,272
126515001,Philadelphia City SD,SD,Philadelphia,3697,Moffet John Sch,F,0,0,0,0,0,0,0,0,37,38,41,33,40,34,0,0,0,0,0,0,0,0,0,223
126515001,Philadelphia City SD,SD,Philadelphia,3697,Moffet John Sch,M,0,0,0,0,0,0,0,0,37,49,37,38,31,31,0,0,0,0,0,0,0,0,0,223
126515001,Philadelphia City SD,SD,Philadelphia,3770,Moore J Hampton Sch,F,0,0,0,0,0,0,0,0,81,88,103,105,64,103,0,0,0,0,0,0,0,0,0,544
126515001,Philadelphia City SD,SD,Philadelphia,3770,Moore J Hampton Sch,M,0,0,0,0,0,0,0,0,71,88,102,101,101,100,0,0,0,0,0,0,0,0,0,563
126515001,Philadelphia City SD,SD,Philadelphia,4868,Morris Robert Sch,F,0,0,36,0,0,0,0,0,21,23,18,20,19,20,16,0,21,16,0,0,0,0,0,210
126515001,Philadelphia City SD,SD,Philadelphia,4868,Morris Robert Sch,M,0,0,46,0,0,0,0,0,24,22,17,20,17,19,19,0,20,14,0,0,0,0,0,218
126515001,Philadelphia City SD,SD,Philadelphia,3749,Morrison Andrew J Sch,F,0,0,0,0,0,0,0,0,39,39,38,40,41,38,49,0,44,30,0,0,0,0,0,358
126515001,Philadelphia City SD,SD,Philadelphia,3749,Morrison Andrew J Sch,M,0,0,0,0,0,0,0,0,28,35,52,50,44,44,57,0,27,44,0,0,0,0,0,381
126515001,Philadelphia City SD,SD,Philadelphia,6535,Morton Thomas G Sch,F,0,0,0,0,0,0,0,0,71,63,60,70,61,47,0,0,0,0,0,0,0,0,0,372
126515001,Philadelphia City SD,SD,Philadelphia,6535,Morton Thomas G Sch,M,0,0,0,0,0,0,0,0,78,63,75,60,65,59,0,0,0,0,0,0,0,0,0,400
126515001,Philadelphia City SD,SD,Philadelphia,7815,Motivation HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,42,34,0,137
126515001,Philadelphia City SD,SD,Philadelphia,7815,Motivation HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,13,20,0,73
126515001,Philadelphia City SD,SD,Philadelphia,7522,Munoz-Marin Luis,F,0,0,31,0,0,0,0,0,39,40,40,38,48,35,33,0,39,42,0,0,0,0,0,385
126515001,Philadelphia City SD,SD,Philadelphia,7522,Munoz-Marin Luis,M,0,0,24,0,0,0,0,0,30,44,47,33,32,33,38,0,42,60,0,0,0,0,0,383
126515001,Philadelphia City SD,SD,Philadelphia,3650,Nebinger George W Sch,F,0,0,22,0,0,0,0,0,8,18,21,10,16,10,13,0,8,15,0,0,0,0,0,141
126515001,Philadelphia City SD,SD,Philadelphia,3650,Nebinger George W Sch,M,0,0,11,0,0,0,0,0,18,18,15,13,12,25,14,0,8,10,0,0,0,0,0,144
126515001,Philadelphia City SD,SD,Philadelphia,3855,Northeast HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,378,329,358,0,"1,492"
126515001,Philadelphia City SD,SD,Philadelphia,3855,Northeast HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,498,391,371,0,"1,799"
126515001,Philadelphia City SD,SD,Philadelphia,3750,Olney El Sch,F,0,0,0,0,0,0,0,0,49,49,41,38,45,44,41,0,39,40,0,0,0,0,0,386
126515001,Philadelphia City SD,SD,Philadelphia,3750,Olney El Sch,M,0,0,0,0,0,0,0,0,41,56,44,51,41,46,47,0,56,31,0,0,0,0,0,413
126515001,Philadelphia City SD,SD,Philadelphia,7853,Olney HS East,F,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,104,84,61,0,338
126515001,Philadelphia City SD,SD,Philadelphia,7853,Olney HS East,M,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,104,108,60,0,406
126515001,Philadelphia City SD,SD,Philadelphia,7854,Olney HS West,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,113,75,102,0,418
126515001,Philadelphia City SD,SD,Philadelphia,7854,Olney HS West,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,92,58,99,0,423
126515001,Philadelphia City SD,SD,Philadelphia,6960,Overbrook Edu Ctr,F,0,0,0,0,0,0,0,0,0,10,15,21,17,23,15,0,18,24,0,0,0,0,0,143
126515001,Philadelphia City SD,SD,Philadelphia,6960,Overbrook Edu Ctr,M,0,0,0,0,0,0,0,0,2,10,18,10,16,18,18,0,21,18,0,0,0,0,0,131
126515001,Philadelphia City SD,SD,Philadelphia,7472,Overbrook Elementary School,F,0,0,13,0,0,0,0,0,16,22,26,26,24,18,0,0,0,0,0,0,0,0,0,145
126515001,Philadelphia City SD,SD,Philadelphia,7472,Overbrook Elementary School,M,0,0,22,0,0,0,0,0,24,21,18,25,28,21,0,0,0,0,0,0,0,0,0,159
