AUN,LEA Name,LEA Type,County,School Number,School Name,Student Gender Code,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,EUG,007,008,009,010,011,012,SUG,Total
126515001,Philadelphia City SD,SD,Philadelphia,3620,Bregy F Amedee Sch,M,0,0,7,0,0,0,0,0,21,31,22,22,24,23,24,0,25,28,0,0,0,0,0,227
126515001,Philadelphia City SD,SD,Philadelphia,3745,Bridesburg Sch,F,0,0,0,0,0,0,0,0,31,37,41,33,26,36,0,0,0,0,0,0,0,0,0,204
126515001,Philadelphia City SD,SD,Philadelphia,3745,Bridesburg Sch,M,0,0,0,0,0,0,0,0,34,37,37,41,34,31,0,0,0,0,0,0,0,0,0,214
126515001,Philadelphia City SD,SD,Philadelphia,3684,Brown Henry A Sch,F,0,0,18,0,0,0,0,0,26,30,36,34,32,39,25,0,23,29,0,0,0,0,0,292
126515001,Philadelphia City SD,SD,Philadelphia,3684,Brown Henry A Sch,M,0,0,19,0,0,0,0,0,52,42,42,35,20,38,41,0,28,17,0,0,0,0,0,334
126515001,Philadelphia City SD,SD,Philadelphia,6529,Brown Joseph H Sch,F,0,0,0,0,0,0,0,0,51,39,52,34,34,33,31,0,0,0,0,0,0,0,0,274
126515001,Philadelphia City SD,SD,Philadelphia,6529,Brown Joseph H Sch,M,0,0,0,0,0,0,0,0,38,47,44,42,40,29,45,0,0,0,0,0,0,0,0,285
126515001,Philadelphia City SD,SD,Philadelphia,3601,Bryant William C Sch,F,0,0,33,0,0,0,0,0,37,25,27,33,32,24,31,0,18,22,0,0,0,0,0,282
126515001,Philadelphia City SD,SD,Philadelphia,3601,Bryant William C Sch,M,0,0,31,0,0,0,0,0,19,36,34,29,25,32,35,0,35,24,0,0,0,0,0,300
126515001,Philadelphia City SD,SD,Philadelphia,7230,Carnell Laura H Sch,F,0,0,0,0,0,0,0,0,94,95,87,81,84,94,90,0,84,64,0,0,0,0,0,773
126515001,Philadelphia City SD,SD,Philadelphia,7230,Carnell Laura H Sch,M,0,0,0,0,0,0,0,0,95,115,105,102,98,86,92,0,69,94,0,0,0,0,0,856
126515001,Philadelphia City SD,SD,Philadelphia,4728,Carroll Charles Sch,F,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,37,50,36,0,194
126515001,Philadelphia City SD,SD,Philadelphia,4728,Carroll Charles Sch,M,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,61,45,53,0,237
126515001,Philadelphia City SD,SD,Philadelphia,7023,Carver HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,88,86,74,0,322
126515001,Philadelphia City SD,SD,Philadelphia,7023,Carver HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,108,100,105,0,401
126515001,Philadelphia City SD,SD,Philadelphia,3664,Cassidy Lewis C AC Plus Sch,F,0,0,0,0,0,0,0,0,45,51,43,55,39,43,57,0,0,0,0,0,0,0,0,333
126515001,Philadelphia City SD,SD,Philadelphia,3664,Cassidy Lewis C AC Plus Sch,M,0,0,0,0,0,0,0,0,38,39,44,39,49,63,41,0,0,0,0,0,0,0,0,313
126515001,Philadelphia City SD,SD,Philadelphia,3602,Catharine Joseph Sch,F,0,0,17,0,0,0,0,0,52,50,58,51,32,32,0,0,0,0,0,0,0,0,0,292
126515001,Philadelphia City SD,SD,Philadelphia,3602,Catharine Joseph Sch,M,0,0,18,0,0,0,0,0,58,54,47,56,51,47,0,0,0,0,0,0,0,0,0,331
126515001,Philadelphia City SD,SD,Philadelphia,7404,Cayuga School,F,0,0,0,0,0,0,0,0,28,37,40,32,41,29,0,0,0,0,0,0,0,0,0,207
126515001,Philadelphia City SD,SD,Philadelphia,7404,Cayuga School,M,0,0,0,0,0,0,0,0,29,35,35,40,35,29,0,0,0,0,0,0,0,0,0,203
126515001,Philadelphia City SD,SD,Philadelphia,3848,Central HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,328,329,304,0,"1,256"
126515001,Philadelphia City SD,SD,Philadelphia,3848,Central HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,284,300,233,0,"1,104"
126515001,Philadelphia City SD,SD,Philadelphia,3622,Childs George W Sch,F,0,0,27,0,0,0,0,0,29,27,36,31,30,25,37,0,35,23,0,0,0,0,0,300
126515001,Philadelphia City SD,SD,Philadelphia,3622,Childs George W Sch,M,0,0,22,0,0,0,0,0,31,47,38,40,35,42,44,0,18,37,0,0,0,0,0,354
126515001,Philadelphia City SD,SD,Philadelphia,6767,Clemente Roberto MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,47,85,0,99,95,0,0,0,0,0,326
126515001,Philadelphia City SD,SD,Philadelphia,6767,Clemente Roberto MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,37,98,0,112,101,0,0,0,0,0,348
126515001,Philadelphia City SD,SD,Philadelphia,3666,Cleveland Grover Sch,F,0,0,21,0,0,0,0,0,62,48,45,30,43,23,32,0,31,31,0,0,0,0,0,366
126515001,Philadelphia City SD,SD,Philadelphia,3666,Cleveland Grover Sch,M,0,0,18,0,0,0,0,0,28,43,41,39,37,39,33,0,25,24,0,0,0,0,0,327
126515001,Philadelphia City SD,SD,Philadelphia,3782,Comegys Benjamin B Sch,F,0,0,7,0,0,0,0,0,27,30,27,39,30,27,23,0,0,0,0,0,0,0,0,210
126515001,Philadelphia City SD,SD,Philadelphia,3782,Comegys Benjamin B Sch,M,0,0,13,0,0,0,0,0,31,29,35,38,31,34,23,0,0,0,0,0,0,0,0,234
126515001,Philadelphia City SD,SD,Philadelphia,3760,Comly Watson Sch,F,0,0,0,0,0,0,0,0,37,44,34,37,43,34,0,0,0,0,0,0,0,0,0,229
126515001,Philadelphia City SD,SD,Philadelphia,3760,Comly Watson Sch,M,0,0,0,0,0,0,0,0,41,39,43,33,41,40,0,0,0,0,0,0,0,0,0,237
126515001,Philadelphia City SD,SD,Philadelphia,7781,Communications Technology HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,33,36,0,142
126515001,Philadelphia City SD,SD,Philadelphia,7781,Communications Technology HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,55,52,47,0,204
126515001,Philadelphia City SD,SD,Philadelphia,7905,Constitution HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50,54,57,0,210
126515001,Philadelphia City SD,SD,Philadelphia,7905,Constitution HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,39,35,0,160
126515001,Philadelphia City SD,SD,Philadelphia,6525,Conwell Russell MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,67,118,0,115,103,0,0,0,0,0,403
126515001,Philadelphia City SD,SD,Philadelphia,6525,Conwell Russell MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,50,82,0,110,92,0,0,0,0,0,334
126515001,Philadelphia City SD,SD,Philadelphia,5122,Cook-Wissahickon Sch,F,0,0,23,0,0,0,0,0,26,30,25,32,24,18,25,0,25,21,0,0,0,0,0,249
126515001,Philadelphia City SD,SD,Philadelphia,5122,Cook-Wissahickon Sch,M,0,0,15,0,0,0,0,0,28,28,45,29,15,35,23,0,25,25,0,0,0,0,0,268
126515001,Philadelphia City SD,SD,Philadelphia,7239,Cooke Jay MS,F,0,0,0,0,0,0,0,0,25,21,24,22,29,27,18,0,24,22,0,0,0,0,0,212
126515001,Philadelphia City SD,SD,Philadelphia,7239,Cooke Jay MS,M,0,0,0,0,0,0,0,0,32,27,26,28,21,23,26,0,26,33,0,0,0,0,0,242
126515001,Philadelphia City SD,SD,Philadelphia,5123,Cramp William Sch,F,0,0,0,0,0,0,0,0,40,58,51,53,56,39,33,0,0,0,0,0,0,0,0,330
126515001,Philadelphia City SD,SD,Philadelphia,5123,Cramp William Sch,M,0,0,0,0,0,0,0,0,50,57,56,50,52,45,40,0,0,0,0,0,0,0,0,350
126515001,Philadelphia City SD,SD,Philadelphia,6996,Creative and Performing Arts,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,128,127,111,0,486
126515001,Philadelphia City SD,SD,Philadelphia,6996,Creative and Performing Arts,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,55,50,35,0,197
126515001,Philadelphia City SD,SD,Philadelphia,3736,Creighton Thomas Sch,F,0,0,0,0,0,0,0,0,39,40,38,41,30,32,47,0,30,33,0,0,0,0,0,330
126515001,Philadelphia City SD,SD,Philadelphia,3736,Creighton Thomas Sch,M,0,0,0,0,0,0,0,0,31,50,57,47,39,43,47,0,41,37,0,0,0,0,0,392
126515001,Philadelphia City SD,SD,Philadelphia,3762,Crossan Kennedy C Sch,F,0,0,0,0,0,0,0,0,31,40,31,30,28,31,0,0,0,0,0,0,0,0,0,191
126515001,Philadelphia City SD,SD,Philadelphia,3762,Crossan Kennedy C Sch,M,0,0,0,0,0,0,0,0,28,42,24,40,23,29,0,0,0,0,0,0,0,0,0,186
126515001,Philadelphia City SD,SD,Philadelphia,3706,Day Anna B Sch,F,0,0,18,0,0,0,0,0,30,21,24,21,29,26,19,0,25,17,0,0,0,0,0,230
126515001,Philadelphia City SD,SD,Philadelphia,3706,Day Anna B Sch,M,0,0,20,0,0,0,0,0,29,31,33,35,27,36,25,0,26,26,0,0,0,0,0,288
126515001,Philadelphia City SD,SD,Philadelphia,7175,DeBurgos Bilingual Magnet MS,F,0,0,22,0,0,0,0,0,24,21,22,20,20,50,47,0,25,49,0,0,0,0,0,300
126515001,Philadelphia City SD,SD,Philadelphia,7175,DeBurgos Bilingual Magnet MS,M,0,0,17,0,0,0,0,0,22,28,16,23,24,38,38,0,48,46,0,0,0,0,0,300
126515001,Philadelphia City SD,SD,Philadelphia,4727,Decatur Stephen Sch,F,0,0,0,0,0,0,0,0,60,50,48,59,40,48,52,0,62,30,0,0,0,0,0,449
126515001,Philadelphia City SD,SD,Philadelphia,4727,Decatur Stephen Sch,M,0,0,1,0,0,0,0,0,60,67,65,59,64,65,46,0,55,33,0,0,0,0,0,515
126515001,Philadelphia City SD,SD,Philadelphia,3786,Dick William Sch,F,0,0,6,0,0,0,0,0,18,19,23,11,18,6,16,0,20,15,0,0,0,0,0,152
126515001,Philadelphia City SD,SD,Philadelphia,3786,Dick William Sch,M,0,0,5,0,0,0,0,0,19,24,11,14,17,16,14,0,22,18,0,0,0,0,0,160
126515001,Philadelphia City SD,SD,Philadelphia,3763,Disston Hamilton Sch,F,0,0,0,0,0,0,0,0,44,41,37,39,36,42,40,0,54,45,0,0,0,0,0,378
126515001,Philadelphia City SD,SD,Philadelphia,3763,Disston Hamilton Sch,M,0,0,0,0,0,0,0,0,49,46,51,43,51,40,45,0,64,59,0,0,0,0,0,448
126515001,Philadelphia City SD,SD,Philadelphia,3841,Dobbins AVT HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,136,87,75,0,449
126515001,Philadelphia City SD,SD,Philadelphia,3841,Dobbins AVT HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,95,58,53,0,310
126515001,Philadelphia City SD,SD,Philadelphia,3726,Dobson James Sch,F,0,0,0,0,0,0,0,0,8,10,9,20,14,19,17,0,17,8,0,0,0,0,0,122
126515001,Philadelphia City SD,SD,Philadelphia,3726,Dobson James Sch,M,0,0,0,0,0,0,0,0,14,9,13,9,16,14,20,0,18,20,0,0,0,0,0,133
126515001,Philadelphia City SD,SD,Philadelphia,3787,Douglas Stephen A Sch,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,33,25,26,0,125
126515001,Philadelphia City SD,SD,Philadelphia,3787,Douglas Stephen A Sch,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,37,24,0,162
126515001,Philadelphia City SD,SD,Philadelphia,3604,Drew Charles R Sch,F,0,0,37,0,0,0,0,0,14,14,5,12,12,16,15,0,6,14,0,0,0,0,0,145
126515001,Philadelphia City SD,SD,Philadelphia,3604,Drew Charles R Sch,M,0,0,39,0,0,0,0,0,25,16,17,12,14,10,12,0,13,10,0,0,0,0,0,168
126515001,Philadelphia City SD,SD,Philadelphia,5040,Duckrey Tanner Sch,F,0,0,32,0,0,0,0,0,22,23,22,17,18,14,22,0,7,18,0,0,0,0,0,195
126515001,Philadelphia City SD,SD,Philadelphia,5040,Duckrey Tanner Sch,M,0,0,43,0,0,0,0,0,18,25,21,19,24,14,16,0,17,14,0,0,0,0,0,211
126515001,Philadelphia City SD,SD,Philadelphia,3687,Dunbar Paul L Sch,F,0,0,21,0,0,0,0,0,5,13,14,8,11,8,10,0,10,7,0,0,0,0,0,107
126515001,Philadelphia City SD,SD,Philadelphia,3687,Dunbar Paul L Sch,M,0,0,18,0,0,0,0,0,14,13,7,6,11,6,11,0,13,9,0,0,0,0,0,108
126515001,Philadelphia City SD,SD,Philadelphia,3849,Edison HS/Fareira Skills,F,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,182,130,156,0,670
126515001,Philadelphia City SD,SD,Philadelphia,3849,Edison HS/Fareira Skills,M,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,216,141,164,0,773
126515001,Philadelphia City SD,SD,Philadelphia,3708,Edmonds Franklin S Sch,F,0,0,20,0,0,0,0,0,43,41,39,43,43,27,19,0,0,0,0,0,0,0,0,275
126515001,Philadelphia City SD,SD,Philadelphia,3708,Edmonds Franklin S Sch,M,0,0,20,0,0,0,0,0,40,44,38,33,50,51,37,0,0,0,0,0,0,0,0,313
126515001,Philadelphia City SD,SD,Philadelphia,3737,Edmunds Henry R Sch,F,0,0,0,0,0,0,0,0,41,49,56,53,34,38,49,0,45,47,0,0,0,0,0,412
126515001,Philadelphia City SD,SD,Philadelphia,3737,Edmunds Henry R Sch,M,0,0,0,0,0,0,0,0,60,50,64,47,58,57,52,0,59,47,0,0,0,0,0,494
126515001,Philadelphia City SD,SD,Philadelphia,3688,Elkin Lewis Sch,F,0,0,0,0,0,0,0,0,88,82,88,68,52,0,0,0,0,0,0,0,0,0,0,378
126515001,Philadelphia City SD,SD,Philadelphia,3688,Elkin Lewis Sch,M,0,0,0,0,0,0,0,0,82,94,107,67,79,0,0,0,0,0,0,0,0,0,0,429
126515001,Philadelphia City SD,SD,Philadelphia,3738,Ellwood Sch,F,0,0,0,0,0,0,0,0,27,37,26,36,18,26,0,0,0,0,0,0,0,0,0,170
126515001,Philadelphia City SD,SD,Philadelphia,3738,Ellwood Sch,M,0,0,0,0,0,0,0,0,27,41,25,27,31,23,0,0,0,0,0,0,0,0,0,174
126515001,Philadelphia City SD,SD,Philadelphia,3709,Emlen Eleanor C Sch,F,0,0,19,0,0,0,0,0,50,34,54,37,38,43,38,0,0,0,0,0,0,0,0,313
126515001,Philadelphia City SD,SD,Philadelphia,3709,Emlen Eleanor C Sch,M,0,0,19,0,0,0,0,0,35,47,44,45,59,44,46,0,0,0,0,0,0,0,0,339
126515001,Philadelphia City SD,SD,Philadelphia,5039,Fairhill Sch,F,0,0,1,0,0,0,0,0,44,24,34,31,19,22,21,0,27,20,0,0,0,0,0,243
126515001,Philadelphia City SD,SD,Philadelphia,5039,Fairhill Sch,M,0,0,4,0,0,0,0,0,27,32,39,36,35,34,27,0,26,26,0,0,0,0,0,286
126515001,Philadelphia City SD,SD,Philadelphia,7235,Farrell Louis H Sch,F,0,0,0,0,0,0,0,0,68,73,56,48,46,46,40,0,50,49,0,0,0,0,0,476
126515001,Philadelphia City SD,SD,Philadelphia,7235,Farrell Louis H Sch,M,0,0,0,0,0,0,0,0,50,61,52,54,50,61,42,0,51,56,0,0,0,0,0,477
126515001,Philadelphia City SD,SD,Philadelphia,7226,Fell D Newlin Sch,F,0,0,0,0,0,0,0,0,26,27,26,21,28,40,27,0,32,25,0,0,0,0,0,252
126515001,Philadelphia City SD,SD,Philadelphia,7226,Fell D Newlin Sch,M,0,0,0,0,0,0,0,0,32,30,23,25,24,34,30,0,31,30,0,0,0,0,0,259
126515001,Philadelphia City SD,SD,Philadelphia,3816,Fels Samuel HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,165,139,143,0,606
126515001,Philadelphia City SD,SD,Philadelphia,3816,Fels Samuel HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,212,182,123,0,738
126515001,Philadelphia City SD,SD,Philadelphia,3751,Feltonville Intermediate School,F,0,0,0,0,0,0,0,0,0,0,0,109,99,101,0,0,0,0,0,0,0,0,0,309
126515001,Philadelphia City SD,SD,Philadelphia,3751,Feltonville Intermediate School,M,0,0,0,0,0,0,0,0,0,0,0,132,119,122,0,0,0,0,0,0,0,0,0,373
126515001,Philadelphia City SD,SD,Philadelphia,7368,Feltonville Sch of Arts & Sciences,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,92,120,0,0,0,0,0,320
126515001,Philadelphia City SD,SD,Philadelphia,7368,Feltonville Sch of Arts & Sciences,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,126,102,0,0,0,0,0,337
126515001,Philadelphia City SD,SD,Philadelphia,3690,Ferguson Joseph C Sch,F,0,0,15,0,0,0,0,0,23,17,21,25,17,14,17,0,22,13,0,0,0,0,0,184
126515001,Philadelphia City SD,SD,Philadelphia,3690,Ferguson Joseph C Sch,M,0,0,12,0,0,0,0,0,21,14,27,20,20,18,9,0,8,12,0,0,0,0,0,161
126515001,Philadelphia City SD,SD,Philadelphia,3739,Finletter Thomas K Sch,F,0,0,3,0,0,0,0,0,52,38,37,41,43,40,45,0,47,55,0,0,0,0,0,401
126515001,Philadelphia City SD,SD,Philadelphia,3739,Finletter Thomas K Sch,M,0,0,8,0,0,0,0,0,48,46,50,53,45,56,46,0,50,50,0,0,0,0,0,452
126515001,Philadelphia City SD,SD,Philadelphia,6913,Fitler Academics Plus,F,0,0,0,0,0,0,0,0,0,14,23,20,22,24,22,0,26,25,0,0,0,0,0,176
126515001,Philadelphia City SD,SD,Philadelphia,6913,Fitler Academics Plus,M,0,0,0,0,0,0,0,0,0,10,10,12,27,20,17,0,17,19,0,0,0,0,0,132
126515001,Philadelphia City SD,SD,Philadelphia,3781,Fitzpatrick Aloysius L Sch,F,0,0,9,0,0,0,0,0,64,49,50,50,34,33,44,0,42,42,0,0,0,0,0,417
126515001,Philadelphia City SD,SD,Philadelphia,3781,Fitzpatrick Aloysius L Sch,M,0,0,11,0,0,0,0,0,59,46,53,53,52,53,31,0,40,36,0,0,0,0,0,434
126515001,Philadelphia City SD,SD,Philadelphia,7240,Fitzsimons Thomas HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,52,54,51,50,21,0,275
126515001,Philadelphia City SD,SD,Philadelphia,3764,Forrest Edwin Sch,F,0,0,9,0,0,0,0,0,70,85,80,85,71,84,74,0,0,0,0,0,0,0,0,558
126515001,Philadelphia City SD,SD,Philadelphia,3764,Forrest Edwin Sch,M,0,0,11,0,0,0,0,0,82,89,120,84,81,67,68,0,0,0,0,0,0,0,0,602
126515001,Philadelphia City SD,SD,Philadelphia,3765,Fox Chase Sch,F,0,0,0,0,0,0,0,0,41,33,37,36,29,18,0,0,0,0,0,0,0,0,0,194
126515001,Philadelphia City SD,SD,Philadelphia,3765,Fox Chase Sch,M,0,0,0,0,0,0,0,0,47,39,38,32,27,30,0,0,0,0,0,0,0,0,0,213
126515001,Philadelphia City SD,SD,Philadelphia,3803,Frank Anne Sch,F,0,0,28,0,0,0,0,0,62,85,90,92,79,68,0,0,0,0,0,0,0,0,0,504
126515001,Philadelphia City SD,SD,Philadelphia,3803,Frank Anne Sch,M,0,0,26,0,0,0,0,0,77,95,105,88,65,88,0,0,0,0,0,0,0,0,0,544
126515001,Philadelphia City SD,SD,Philadelphia,3850,Frankford HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,175,147,162,0,701
126515001,Philadelphia City SD,SD,Philadelphia,3850,Frankford HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,252,193,169,0,908
126515001,Philadelphia City SD,SD,Philadelphia,3851,Franklin Benjamin HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,68,57,58,0,268
126515001,Philadelphia City SD,SD,Philadelphia,3851,Franklin Benjamin HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,64,68,64,0,324
126515001,Philadelphia City SD,SD,Philadelphia,7231,Franklin Benjamin Sch,F,0,0,0,0,0,0,0,0,47,54,51,62,49,65,50,0,53,64,0,0,0,0,0,495
126515001,Philadelphia City SD,SD,Philadelphia,7231,Franklin Benjamin Sch,M,0,0,0,0,0,0,0,0,54,64,65,66,58,64,46,0,55,64,0,0,0,0,0,536
126515001,Philadelphia City SD,SD,Philadelphia,6822,Franklin LC,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,428
126515001,Philadelphia City SD,SD,Philadelphia,6822,Franklin LC,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,307
126515001,Philadelphia City SD,SD,Philadelphia,3791,Fulton Robert Sch,F,0,0,17,0,0,0,0,0,33,33,24,18,22,24,21,0,0,0,0,0,0,0,0,192
126515001,Philadelphia City SD,SD,Philadelphia,3791,Fulton Robert Sch,M,0,0,21,0,0,0,0,0,27,29,17,29,34,21,23,0,0,0,0,0,0,0,0,201
126515001,Philadelphia City SD,SD,Philadelphia,3818,Furness Horace HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,80,71,54,0,272
126515001,Philadelphia City SD,SD,Philadelphia,3818,Furness Horace HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,91,89,51,0,319
126515001,Philadelphia City SD,SD,Philadelphia,7963,G & Hunting Park El Sch,F,0,0,0,0,0,0,0,0,56,70,67,53,53,51,68,0,59,49,0,0,0,0,0,526
126515001,Philadelphia City SD,SD,Philadelphia,7963,G & Hunting Park El Sch,M,0,0,0,0,0,0,0,0,60,77,76,74,57,59,55,0,61,60,0,0,0,0,0,579
126515001,Philadelphia City SD,SD,Philadelphia,7664,Gamp,F,0,0,0,0,0,0,0,0,0,0,0,0,0,46,36,0,41,40,33,36,33,21,0,286
126515001,Philadelphia City SD,SD,Philadelphia,7664,Gamp,M,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,25,22,28,29,33,28,0,215
126515001,Philadelphia City SD,SD,Philadelphia,3852,Germantown HS,F,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,102,93,74,0,415
126515001,Philadelphia City SD,SD,Philadelphia,3852,Germantown HS,M,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,107,92,78,0,465
126515001,Philadelphia City SD,SD,Philadelphia,3625,Gideon Edward Sch,F,0,0,34,0,0,0,0,0,18,34,21,12,22,18,17,0,13,16,0,0,0,0,0,205
126515001,Philadelphia City SD,SD,Philadelphia,3625,Gideon Edward Sch,M,0,0,21,0,0,0,0,0,22,23,23,18,16,21,15,0,26,14,0,0,0,0,0,199
126515001,Philadelphia City SD,SD,Philadelphia,3776,Girard Stephen Sch,F,0,0,0,0,0,0,0,0,57,58,52,44,52,0,0,0,0,0,0,0,0,0,0,263
126515001,Philadelphia City SD,SD,Philadelphia,3776,Girard Stephen Sch,M,0,0,0,0,0,0,0,0,61,55,58,70,54,0,0,0,0,0,0,0,0,0,0,298
126515001,Philadelphia City SD,SD,Philadelphia,3843,Girls HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,284,267,200,0,993
126515001,Philadelphia City SD,SD,Philadelphia,3668,Gompers Samuel Sch,F,0,0,0,0,0,0,0,0,17,23,31,23,23,26,15,0,0,0,0,0,0,0,0,158
126515001,Philadelphia City SD,SD,Philadelphia,3668,Gompers Samuel Sch,M,0,0,0,0,0,0,0,0,17,31,27,17,37,39,29,0,0,0,0,0,0,0,0,197
126515001,Philadelphia City SD,SD,Philadelphia,4726,Greenberg Joseph Sch,F,0,0,0,0,0,0,0,0,50,37,34,40,41,41,38,0,43,37,0,0,0,0,0,361
126515001,Philadelphia City SD,SD,Philadelphia,4726,Greenberg Joseph Sch,M,0,0,0,0,0,0,0,0,39,28,25,33,37,38,40,0,41,41,0,0,0,0,0,322
126515001,Philadelphia City SD,SD,Philadelphia,5186,Greenfield Albert M Sch,F,0,0,0,0,0,0,0,0,39,26,33,32,31,23,24,0,26,19,0,0,0,0,0,253
126515001,Philadelphia City SD,SD,Philadelphia,5186,Greenfield Albert M Sch,M,0,0,0,0,0,0,0,0,28,41,27,43,20,27,27,0,26,25,0,0,0,0,0,264
126515001,Philadelphia City SD,SD,Philadelphia,5120,Hackett Horatio B Sch,F,0,0,0,0,0,0,0,0,29,31,32,25,28,24,25,0,0,0,0,0,0,0,0,194
126515001,Philadelphia City SD,SD,Philadelphia,5120,Hackett Horatio B Sch,M,0,0,0,0,0,0,0,0,38,43,29,34,24,38,26,0,0,0,0,0,0,0,0,232
126515001,Philadelphia City SD,SD,Philadelphia,5185,Hamilton Andrew Sch,F,0,0,0,0,0,0,0,0,35,28,20,28,37,27,39,0,56,44,0,0,0,0,0,314
126515001,Philadelphia City SD,SD,Philadelphia,5185,Hamilton Andrew Sch,M,0,0,0,0,0,0,0,0,29,35,35,32,29,37,49,0,40,39,0,0,0,0,0,325
126515001,Philadelphia City SD,SD,Philadelphia,5041,Hancock John Sch,F,0,0,0,0,0,0,0,0,40,39,44,42,42,39,0,0,0,0,0,0,0,0,0,246
126515001,Philadelphia City SD,SD,Philadelphia,5041,Hancock John Sch,M,0,0,0,0,0,0,0,0,50,52,49,39,32,36,0,0,0,0,0,0,0,0,0,258
126515001,Philadelphia City SD,SD,Philadelphia,7242,Harding Warren G MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,136,132,0,0,0,0,0,326
126515001,Philadelphia City SD,SD,Philadelphia,7242,Harding Warren G MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,149,154,0,0,0,0,0,371
126515001,Philadelphia City SD,SD,Philadelphia,6528,Harrington Avery D Sch,F,0,0,0,0,0,0,0,0,23,52,34,46,47,32,19,0,0,0,0,0,0,0,0,253
126515001,Philadelphia City SD,SD,Philadelphia,6528,Harrington Avery D Sch,M,0,0,0,0,0,0,0,0,34,47,54,41,39,27,29,0,0,0,0,0,0,0,0,271
126515001,Philadelphia City SD,SD,Philadelphia,3793,Harrison William H Sch,F,0,0,0,0,0,0,0,0,7,5,7,9,9,13,7,0,2,10,0,0,0,0,0,69
126515001,Philadelphia City SD,SD,Philadelphia,3793,Harrison William H Sch,M,0,0,0,0,0,0,0,0,7,9,9,12,10,10,9,0,14,9,0,0,0,0,0,89
126515001,Philadelphia City SD,SD,Philadelphia,5125,Hartranft John F Sch,F,0,0,20,0,0,0,0,0,22,25,30,20,25,26,15,0,16,17,0,0,0,0,0,216
126515001,Philadelphia City SD,SD,Philadelphia,5125,Hartranft John F Sch,M,0,0,13,0,0,0,0,0,23,30,23,29,19,14,24,0,31,26,0,0,0,0,0,232
126515001,Philadelphia City SD,SD,Philadelphia,3712,Henry Charles W Sch,F,0,0,0,0,0,0,0,0,20,18,25,26,36,27,31,0,25,26,0,0,0,0,0,234
126515001,Philadelphia City SD,SD,Philadelphia,3712,Henry Charles W Sch,M,0,0,0,0,0,0,0,0,16,26,26,21,20,24,24,0,13,24,0,0,0,0,0,194
