AUN,LEA Name,LEA Type,County,School Number,School Name,Student Gender Code,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,EUG,007,008,009,010,011,012,SUG,Student ID
126515001,Philadelphia City SD,SD,Philadelphia,3613,Patterson John M Sch,M,0,0,16,0,0,0,0,0,69,66,54,59,65,0,0,0,0,0,0,0,0,0,0,329
126515001,Philadelphia City SD,SD,Philadelphia,7780,Paul Robeson HS for Human Services,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,35,37,49,0,164
126515001,Philadelphia City SD,SD,Philadelphia,7780,Paul Robeson HS for Human Services,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,28,22,0,101
126515001,Philadelphia City SD,SD,Philadelphia,3675,Peirce Thomas M Sch,F,0,0,28,0,0,0,0,0,47,36,17,37,24,21,20,0,0,0,0,0,0,0,0,230
126515001,Philadelphia City SD,SD,Philadelphia,3675,Peirce Thomas M Sch,M,0,0,27,0,0,0,0,0,40,27,27,22,24,16,23,0,0,0,0,0,0,0,0,206
126515001,Philadelphia City SD,SD,Philadelphia,7706,Penn Alexander Sch,F,0,0,17,0,0,0,0,0,43,37,33,38,36,26,26,0,26,23,0,0,0,0,0,305
126515001,Philadelphia City SD,SD,Philadelphia,7706,Penn Alexander Sch,M,0,0,10,0,0,0,0,0,30,35,39,34,36,25,26,0,20,21,0,0,0,0,0,276
126515001,Philadelphia City SD,SD,Philadelphia,7244,Penn Treaty MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,38,38,0,0,0,0,0,110
126515001,Philadelphia City SD,SD,Philadelphia,7244,Penn Treaty MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,57,56,0,0,0,0,0,157
126515001,Philadelphia City SD,SD,Philadelphia,3722,Pennell Joseph Sch,F,0,0,12,0,0,0,0,0,27,36,19,22,25,26,21,0,0,0,0,0,0,0,0,188
126515001,Philadelphia City SD,SD,Philadelphia,3722,Pennell Joseph Sch,M,0,0,13,0,0,0,0,0,32,29,32,28,35,32,21,0,0,0,0,0,0,0,0,222
126515001,Philadelphia City SD,SD,Philadelphia,6539,Pennypacker Samuel Sch,F,0,0,22,0,0,0,0,0,27,28,34,27,39,30,34,0,0,0,0,0,0,0,0,241
126515001,Philadelphia City SD,SD,Philadelphia,6539,Pennypacker Samuel Sch,M,0,0,17,0,0,0,0,0,34,26,39,42,44,32,42,0,0,0,0,0,0,0,0,276
126515001,Philadelphia City SD,SD,Philadelphia,3616,Penrose Sch,F,0,0,0,0,0,0,0,0,48,37,39,36,37,31,25,0,30,29,0,0,0,0,0,312
126515001,Philadelphia City SD,SD,Philadelphia,3616,Penrose Sch,M,0,0,0,0,0,0,0,0,46,37,33,34,31,34,47,0,37,32,0,0,0,0,0,331
126515001,Philadelphia City SD,SD,Philadelphia,6821,Pepper George MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,0,52,55,0,0,0,0,0,184
126515001,Philadelphia City SD,SD,Philadelphia,6821,Pepper George MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,24,61,0,66,72,0,0,0,0,0,223
126515001,Philadelphia City SD,SD,Philadelphia,9999,Philadelphia City SD,F,0,0,509,0,0,0,0,0,0,0,0,0,2,8,6,0,4,73,198,346,344,268,203,"1,961"
126515001,Philadelphia City SD,SD,Philadelphia,9999,Philadelphia City SD,M,0,0,501,0,0,0,0,0,0,0,0,0,36,41,60,0,11,97,188,269,320,260,532,"2,315"
126515001,Philadelphia City SD,SD,Philadelphia,8120,Philadelphia Learning Academy - North,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,34,31,16,12,0,115
126515001,Philadelphia City SD,SD,Philadelphia,8120,Philadelphia Learning Academy - North,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,61,42,30,31,0,212
126515001,Philadelphia City SD,SD,Philadelphia,8121,Philadelphia Learning Academy - South,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,15,24,29,10,0,92
126515001,Philadelphia City SD,SD,Philadelphia,8121,Philadelphia Learning Academy - South,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,25,31,46,15,0,134
126515001,Philadelphia City SD,SD,Philadelphia,7850,Philadelphia Military Acad at Elverson,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,25,19,0,79
126515001,Philadelphia City SD,SD,Philadelphia,7850,Philadelphia Military Acad at Elverson,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,31,21,0,127
126515001,Philadelphia City SD,SD,Philadelphia,7812,Philadelphia Military Acad at Leeds,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,29,23,0,90
126515001,Philadelphia City SD,SD,Philadelphia,7812,Philadelphia Military Acad at Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,24,48,37,0,159
126515001,Philadelphia City SD,SD,Philadelphia,3801,Pollock Robert B Sch,F,0,0,0,0,0,0,0,0,55,56,60,49,42,46,41,0,0,0,0,0,0,0,0,349
126515001,Philadelphia City SD,SD,Philadelphia,3801,Pollock Robert B Sch,M,0,0,0,0,0,0,0,0,62,63,70,70,46,50,54,0,0,0,0,0,0,0,0,415
126515001,Philadelphia City SD,SD,Philadelphia,5121,Potter-Thomas Sch,F,0,0,16,0,0,0,0,0,27,32,21,22,17,15,11,0,18,20,0,0,0,0,0,199
126515001,Philadelphia City SD,SD,Philadelphia,5121,Potter-Thomas Sch,M,0,0,14,0,0,0,0,0,20,30,23,33,31,23,17,0,23,18,0,0,0,0,0,232
126515001,Philadelphia City SD,SD,Philadelphia,3783,Powel Samuel Sch,F,0,0,0,0,0,0,0,0,29,24,22,29,24,0,0,0,0,0,0,0,0,0,0,128
126515001,Philadelphia City SD,SD,Philadelphia,3783,Powel Samuel Sch,M,0,0,0,0,0,0,0,0,23,25,24,24,28,0,0,0,0,0,0,0,0,0,0,124
126515001,Philadelphia City SD,SD,Philadelphia,6540,Pratt Anna B Sch,F,0,0,15,0,0,0,0,0,22,23,23,29,28,20,22,0,0,0,0,0,0,0,0,182
126515001,Philadelphia City SD,SD,Philadelphia,6540,Pratt Anna B Sch,M,0,0,16,0,0,0,0,0,27,29,18,28,26,21,7,0,0,0,0,0,0,0,0,172
126515001,Philadelphia City SD,SD,Philadelphia,6765,Prince Hall,F,0,0,7,0,0,0,0,0,30,33,32,26,26,23,0,0,0,0,0,0,0,0,0,177
126515001,Philadelphia City SD,SD,Philadelphia,6765,Prince Hall,M,0,0,10,0,0,0,0,0,35,47,39,36,35,25,0,0,0,0,0,0,0,0,0,227
126515001,Philadelphia City SD,SD,Philadelphia,7813,Randolph A. Philip AVT HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,64,37,37,0,200
126515001,Philadelphia City SD,SD,Philadelphia,7813,Randolph A. Philip AVT HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,102,62,60,0,339
126515001,Philadelphia City SD,SD,Philadelphia,3632,Reynolds Gen John F Sch,F,0,0,20,0,0,0,0,0,22,27,16,17,16,20,13,0,14,12,0,0,0,0,0,177
126515001,Philadelphia City SD,SD,Philadelphia,3632,Reynolds Gen John F Sch,M,0,0,16,0,0,0,0,0,40,37,24,31,25,22,10,0,11,9,0,0,0,0,0,225
126515001,Philadelphia City SD,SD,Philadelphia,3771,Rhawnhurst Sch,F,0,0,14,0,0,0,0,0,45,50,43,42,49,38,0,0,0,0,0,0,0,0,0,281
126515001,Philadelphia City SD,SD,Philadelphia,3771,Rhawnhurst Sch,M,0,0,6,0,0,0,0,0,45,56,59,52,40,44,0,0,0,0,0,0,0,0,0,302
126515001,Philadelphia City SD,SD,Philadelphia,3614,Rhoads James Sch,F,0,0,0,0,0,0,0,0,33,36,31,32,27,39,30,0,23,18,0,0,0,0,0,269
126515001,Philadelphia City SD,SD,Philadelphia,3614,Rhoads James Sch,M,0,0,0,0,0,0,0,0,38,42,38,39,31,32,36,0,36,29,0,0,0,0,0,321
126515001,Philadelphia City SD,SD,Philadelphia,6522,Rhodes E Washington MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,42,0,0,0,0,0,94
126515001,Philadelphia City SD,SD,Philadelphia,6522,Rhodes E Washington MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,46,0,0,0,0,0,109
126515001,Philadelphia City SD,SD,Philadelphia,3701,Richmond Sch,F,0,0,0,0,0,0,0,0,63,69,58,64,43,41,0,0,0,0,0,0,0,0,0,338
126515001,Philadelphia City SD,SD,Philadelphia,3701,Richmond Sch,M,0,0,0,0,0,0,0,0,56,72,60,54,48,59,0,0,0,0,0,0,0,0,0,349
126515001,Philadelphia City SD,SD,Philadelphia,3824,Roosevelt Theodore MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,64,0,0,0,0,0,118
126515001,Philadelphia City SD,SD,Philadelphia,3824,Roosevelt Theodore MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,96,0,0,0,0,0,186
126515001,Philadelphia City SD,SD,Philadelphia,3724,Rowen William Sch,F,0,0,0,0,0,0,0,0,43,42,37,33,44,29,0,0,0,0,0,0,0,0,0,228
126515001,Philadelphia City SD,SD,Philadelphia,3724,Rowen William Sch,M,0,0,0,0,0,0,0,0,42,42,40,40,32,30,0,0,0,0,0,0,0,0,0,226
126515001,Philadelphia City SD,SD,Philadelphia,3844,Roxborough HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,54,72,53,0,222
126515001,Philadelphia City SD,SD,Philadelphia,3844,Roxborough HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,65,65,61,0,254
126515001,Philadelphia City SD,SD,Philadelphia,3861,Saul W B Agricultural School,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,81,77,73,0,340
126515001,Philadelphia City SD,SD,Philadelphia,3861,Saul W B Agricultural School,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,41,50,26,0,184
126515001,Philadelphia City SD,SD,Philadelphia,7245,Sayre William L MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,75,59,39,0,237
126515001,Philadelphia City SD,SD,Philadelphia,7245,Sayre William L MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,80,54,43,0,268
126515001,Philadelphia City SD,SD,Philadelphia,7903,School of the Future,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,62,42,52,0,198
126515001,Philadelphia City SD,SD,Philadelphia,7903,School of the Future,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61,45,38,0,201
126515001,Philadelphia City SD,SD,Philadelphia,7906,Science Leadership Academy,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,65,73,0,275
126515001,Philadelphia City SD,SD,Philadelphia,7906,Science Leadership Academy,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,61,46,0,213
126515001,Philadelphia City SD,SD,Philadelphia,3653,Sharswood George Sch,F,0,0,20,0,0,0,0,0,32,30,26,25,32,25,31,0,28,24,0,0,0,0,0,273
126515001,Philadelphia City SD,SD,Philadelphia,3653,Sharswood George Sch,M,0,0,18,0,0,0,0,0,27,37,34,32,40,33,30,0,33,38,0,0,0,0,0,322
126515001,Philadelphia City SD,SD,Philadelphia,7246,Shaw Anna H MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,44,0,0,0,0,0,82
126515001,Philadelphia City SD,SD,Philadelphia,7246,Shaw Anna H MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,58,0,0,0,0,0,107
126515001,Philadelphia City SD,SD,Philadelphia,3725,Shawmont Sch,F,0,0,5,0,0,0,0,0,23,30,34,26,32,36,35,0,33,46,0,0,0,0,0,300
126515001,Philadelphia City SD,SD,Philadelphia,3725,Shawmont Sch,M,0,0,15,0,0,0,0,0,35,40,38,38,37,28,31,0,33,36,0,0,0,0,0,331
126515001,Philadelphia City SD,SD,Philadelphia,3702,Sheppard Isaac Sch,F,0,0,0,0,0,0,0,0,29,32,21,24,19,0,0,0,0,0,0,0,0,0,0,125
126515001,Philadelphia City SD,SD,Philadelphia,3702,Sheppard Isaac Sch,M,0,0,0,0,0,0,0,0,29,35,33,23,25,0,0,0,0,0,0,0,0,0,0,145
126515001,Philadelphia City SD,SD,Philadelphia,3800,Sheridan Sch,F,0,0,0,0,0,0,0,0,83,83,65,62,62,0,0,0,0,0,0,0,0,0,0,355
126515001,Philadelphia City SD,SD,Philadelphia,3800,Sheridan Sch,M,0,0,0,0,0,0,0,0,76,100,81,67,59,0,0,0,0,0,0,0,0,0,0,383
126515001,Philadelphia City SD,SD,Philadelphia,7809,Sheridan West,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,0,41
126515001,Philadelphia City SD,SD,Philadelphia,7809,Sheridan West,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,0,0,0,0,0,62
126515001,Philadelphia City SD,SD,Philadelphia,3634,Smith Walter G Sch,F,0,0,0,0,0,0,0,0,25,15,29,18,17,29,28,0,22,15,0,0,0,0,0,198
126515001,Philadelphia City SD,SD,Philadelphia,3634,Smith Walter G Sch,M,0,0,0,0,0,0,0,0,31,28,14,25,31,14,12,0,19,21,0,0,0,0,0,195
126515001,Philadelphia City SD,SD,Philadelphia,3773,Solis-Cohen Solomon Sch,F,0,0,9,0,0,0,0,0,98,84,99,91,86,78,71,0,0,0,0,0,0,0,0,616
126515001,Philadelphia City SD,SD,Philadelphia,3773,Solis-Cohen Solomon Sch,M,0,0,10,0,0,0,0,0,101,96,104,93,82,101,85,0,0,0,0,0,0,0,0,672
126515001,Philadelphia City SD,SD,Philadelphia,3859,South Philadelphia HS,F,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,69,48,65,0,275
126515001,Philadelphia City SD,SD,Philadelphia,3859,South Philadelphia HS,M,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,94,77,82,0,383
126515001,Philadelphia City SD,SD,Philadelphia,3654,Southwark Sch,F,0,0,17,0,0,0,0,0,39,28,38,27,31,21,33,0,38,23,0,0,0,0,0,295
126515001,Philadelphia City SD,SD,Philadelphia,3654,Southwark Sch,M,0,0,19,0,0,0,0,0,41,23,38,21,28,25,25,0,28,26,0,0,0,0,0,274
126515001,Philadelphia City SD,SD,Philadelphia,3655,Spring Garden Sch,F,0,0,0,0,0,0,0,0,8,7,12,11,26,20,22,0,15,9,0,0,0,0,0,130
126515001,Philadelphia City SD,SD,Philadelphia,3655,Spring Garden Sch,M,0,0,0,0,0,0,0,0,17,17,14,23,19,21,15,0,4,11,0,0,0,0,0,141
126515001,Philadelphia City SD,SD,Philadelphia,7234,Spruance Gilbert Sch,F,0,0,9,0,0,0,0,0,77,87,72,66,80,69,72,0,64,64,0,0,0,0,0,660
126515001,Philadelphia City SD,SD,Philadelphia,7234,Spruance Gilbert Sch,M,0,0,9,0,0,0,0,0,75,87,78,57,80,81,67,0,77,78,0,0,0,0,0,689
126515001,Philadelphia City SD,SD,Philadelphia,3635,Stanton Edwin M Sch,F,0,0,12,0,0,0,0,0,17,15,17,16,14,12,7,0,13,11,0,0,0,0,0,134
126515001,Philadelphia City SD,SD,Philadelphia,3635,Stanton Edwin M Sch,M,0,0,8,0,0,0,0,0,13,20,27,12,14,18,10,0,15,7,0,0,0,0,0,144
126515001,Philadelphia City SD,SD,Philadelphia,6541,Stanton M Hall Sch,F,0,0,19,0,0,0,0,0,22,22,20,15,16,21,15,0,15,20,0,0,0,0,0,185
126515001,Philadelphia City SD,SD,Philadelphia,6541,Stanton M Hall Sch,M,0,0,22,0,0,0,0,0,24,21,24,18,18,16,13,0,25,6,0,0,0,0,0,187
126515001,Philadelphia City SD,SD,Philadelphia,4963,Stearne Allen M Sch,F,0,0,20,0,0,0,0,0,32,43,31,30,24,24,26,0,0,0,0,0,0,0,0,230
126515001,Philadelphia City SD,SD,Philadelphia,4963,Stearne Allen M Sch,M,0,0,15,0,0,0,0,0,27,33,45,38,33,40,21,0,0,0,0,0,0,0,0,252
126515001,Philadelphia City SD,SD,Philadelphia,3727,Steel Edward Sch,F,0,0,15,0,0,0,0,0,38,32,39,29,23,26,23,0,15,28,0,0,0,0,0,268
126515001,Philadelphia City SD,SD,Philadelphia,3727,Steel Edward Sch,M,0,0,20,0,0,0,0,0,40,34,27,26,46,25,26,0,23,17,0,0,0,0,0,284
126515001,Philadelphia City SD,SD,Philadelphia,7255,Strawberry Mansion HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,42,52,62,0,211
126515001,Philadelphia City SD,SD,Philadelphia,7255,Strawberry Mansion HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,60,50,0,220
126515001,Philadelphia City SD,SD,Philadelphia,3753,Sullivan James J Sch,F,0,0,0,0,0,0,0,0,59,51,55,54,49,47,0,0,0,0,0,0,0,0,0,315
126515001,Philadelphia City SD,SD,Philadelphia,3753,Sullivan James J Sch,M,0,0,0,0,0,0,0,0,62,63,50,54,56,61,0,0,0,0,0,0,0,0,0,346
126515001,Philadelphia City SD,SD,Philadelphia,7072,Swenson Arts & Technology HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,76,51,62,0,249
126515001,Philadelphia City SD,SD,Philadelphia,7072,Swenson Arts & Technology HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,124,111,95,0,444
126515001,Philadelphia City SD,SD,Philadelphia,3657,Taggart John H Sch,F,0,0,12,0,0,0,0,0,17,24,30,24,25,29,22,0,23,15,0,0,0,0,0,221
126515001,Philadelphia City SD,SD,Philadelphia,3657,Taggart John H Sch,M,0,0,25,0,0,0,0,0,27,32,32,25,29,34,16,0,27,32,0,0,0,0,0,279
126515001,Philadelphia City SD,SD,Philadelphia,3755,Taylor Bayard Sch,F,0,0,0,0,0,0,0,0,45,46,47,48,43,39,0,0,0,0,0,0,0,0,0,268
126515001,Philadelphia City SD,SD,Philadelphia,3755,Taylor Bayard Sch,M,0,0,0,0,0,0,0,0,43,49,51,48,48,43,0,0,0,0,0,0,0,0,0,282
126515001,Philadelphia City SD,SD,Philadelphia,3832,Tilden William T MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,46,54,0,0,0,0,0,170
126515001,Philadelphia City SD,SD,Philadelphia,3832,Tilden William T MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,57,69,0,0,0,0,0,203
126515001,Philadelphia City SD,SD,Philadelphia,6523,University City HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,85,63,47,0,247
126515001,Philadelphia City SD,SD,Philadelphia,6523,University City HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,69,64,0,259
126515001,Philadelphia City SD,SD,Philadelphia,3658,Vare Abigail Sch,F,0,0,23,0,0,0,0,0,18,24,19,18,15,19,15,0,15,10,0,0,0,0,0,176
126515001,Philadelphia City SD,SD,Philadelphia,3658,Vare Abigail Sch,M,0,0,30,0,0,0,0,0,26,30,25,16,22,23,18,0,7,15,0,0,0,0,0,212
126515001,Philadelphia City SD,SD,Philadelphia,7252,Vaux Roberts HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,39,33,0,123
126515001,Philadelphia City SD,SD,Philadelphia,7252,Vaux Roberts HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,52,36,0,157
126515001,Philadelphia City SD,SD,Philadelphia,3835,Wagner Gen Louis MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,74,73,0,0,0,0,0,200
126515001,Philadelphia City SD,SD,Philadelphia,3835,Wagner Gen Louis MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,102,93,0,0,0,0,0,260
126515001,Philadelphia City SD,SD,Philadelphia,7225,Waring Laura W Sch,F,0,0,20,0,0,0,0,0,12,20,19,22,17,15,14,0,12,5,0,0,0,0,0,156
126515001,Philadelphia City SD,SD,Philadelphia,7225,Waring Laura W Sch,M,0,0,16,0,0,0,0,0,35,18,26,19,10,11,16,0,13,14,0,0,0,0,0,178
126515001,Philadelphia City SD,SD,Philadelphia,6527,Washington George HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,230,203,195,0,833
126515001,Philadelphia City SD,SD,Philadelphia,6527,Washington George HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,257,262,248,0,"1,033"
126515001,Philadelphia City SD,SD,Philadelphia,3659,Washington George Sch,F,0,0,20,0,0,0,0,0,30,15,14,11,19,9,10,0,12,11,0,0,0,0,0,151
126515001,Philadelphia City SD,SD,Philadelphia,3659,Washington George Sch,M,0,0,18,0,0,0,0,0,22,25,17,16,8,14,11,0,12,17,0,0,0,0,0,160
126515001,Philadelphia City SD,SD,Philadelphia,7663,Washington Grover Jr Sch,F,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,0,98,93,0,0,0,0,0,323
126515001,Philadelphia City SD,SD,Philadelphia,7663,Washington Grover Jr Sch,M,0,0,0,0,0,0,0,0,0,0,0,0,0,83,82,0,79,86,0,0,0,0,0,330
126515001,Philadelphia City SD,SD,Philadelphia,3615,Washington Martha Sch,F,0,0,0,0,0,0,0,0,15,20,12,23,18,19,18,0,18,18,0,0,0,0,0,161
126515001,Philadelphia City SD,SD,Philadelphia,3615,Washington Martha Sch,M,0,0,0,0,0,0,0,0,26,24,27,19,25,27,31,0,22,22,0,0,0,0,0,223
126515001,Philadelphia City SD,SD,Philadelphia,5124,Webster Sch,F,0,0,23,0,0,0,0,0,66,75,78,71,74,57,0,0,0,0,0,0,0,0,0,444
126515001,Philadelphia City SD,SD,Philadelphia,5124,Webster Sch,M,0,0,17,0,0,0,0,0,78,84,68,90,90,73,0,0,0,0,0,0,0,0,0,500
126515001,Philadelphia City SD,SD,Philadelphia,3703,Welsh John Sch,F,0,0,0,0,0,0,0,0,38,36,27,35,30,31,37,0,17,35,0,0,0,0,0,286
126515001,Philadelphia City SD,SD,Philadelphia,3703,Welsh John Sch,M,0,0,0,0,0,0,0,0,38,30,33,30,43,24,27,0,28,29,0,0,0,0,0,282
126515001,Philadelphia City SD,SD,Philadelphia,3860,West Philadelphia HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,88,104,67,0,353
126515001,Philadelphia City SD,SD,Philadelphia,3860,West Philadelphia HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,151,97,72,0,462
126515001,Philadelphia City SD,SD,Philadelphia,3681,Whittier John G Sch,F,0,0,7,0,0,0,0,0,33,27,29,24,35,18,16,0,0,0,0,0,0,0,0,189
126515001,Philadelphia City SD,SD,Philadelphia,3681,Whittier John G Sch,M,0,0,12,0,0,0,0,0,21,29,29,29,22,26,29,0,0,0,0,0,0,0,0,197
126515001,Philadelphia City SD,SD,Philadelphia,3728,Widener Memorial Sch,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72
126515001,Philadelphia City SD,SD,Philadelphia,3728,Widener Memorial Sch,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101
126515001,Philadelphia City SD,SD,Philadelphia,6544,Willard Frances E Sch,F,0,0,51,0,0,0,0,0,89,84,76,74,78,0,0,0,0,0,0,0,0,0,0,452
126515001,Philadelphia City SD,SD,Philadelphia,6544,Willard Frances E Sch,M,0,0,60,0,0,0,0,0,77,76,85,77,63,0,0,0,0,0,0,0,0,0,0,438
126515001,Philadelphia City SD,SD,Philadelphia,3775,Wilson Alexander Sch,F,0,0,29,0,0,0,0,0,15,20,11,14,6,15,14,0,0,0,0,0,0,0,0,124
126515001,Philadelphia City SD,SD,Philadelphia,3775,Wilson Alexander Sch,M,0,0,28,0,0,0,0,0,27,19,12,26,11,22,12,0,0,0,0,0,0,0,0,157
126515001,Philadelphia City SD,SD,Philadelphia,7253,Wilson Woodrow MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,199,224,0,0,0,0,0,554
126515001,Philadelphia City SD,SD,Philadelphia,7253,Wilson Woodrow MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,209,238,0,0,0,0,0,608
126515001,Philadelphia City SD,SD,Philadelphia,3731,Wister John Sch,F,0,0,6,0,0,0,0,0,36,48,25,40,31,28,24,0,0,0,0,0,0,0,0,238
126515001,Philadelphia City SD,SD,Philadelphia,3731,Wister John Sch,M,0,0,12,0,0,0,0,0,32,36,35,33,25,23,33,0,0,0,0,0,0,0,0,229
126515001,Philadelphia City SD,SD,Philadelphia,5188,Wright Richard R Sch,F,0,0,32,0,0,0,0,0,22,25,34,18,24,22,16,0,0,0,0,0,0,0,0,193
126515001,Philadelphia City SD,SD,Philadelphia,5188,Wright Richard R Sch,M,0,0,25,0,0,0,0,0,31,38,37,29,23,26,23,0,0,0,0,0,0,0,0,232
126515001,Philadelphia City SD,SD,Philadelphia,7233,Ziegler William H Sch,F,0,0,0,0,0,0,0,0,26,24,29,26,23,25,26,0,21,30,0,0,0,0,0,230
126515001,Philadelphia City SD,SD,Philadelphia,7233,Ziegler William H Sch,M,0,0,0,0,0,0,0,0,33,35,37,28,37,25,29,0,35,34,0,0,0,0,0,293
126510009,Philadelphia Electrical & Tech CHS,CS,Philadelphia,7737,Philadelphia Electrical & Tech CHS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,66,46,77,0,279
126510009,Philadelphia Electrical & Tech CHS,CS,Philadelphia,7737,Philadelphia Electrical & Tech CHS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,86,89,84,0,363
126512850,Philadelphia Harambee Inst CS,CS,Philadelphia,7511,Philadelphia Harambee Inst CS,F,0,0,0,0,0,0,0,0,37,25,25,29,24,21,28,0,24,28,0,0,0,0,0,241
126512850,Philadelphia Harambee Inst CS,CS,Philadelphia,7511,Philadelphia Harambee Inst CS,M,0,0,0,0,0,0,0,0,24,30,28,28,32,36,28,0,27,30,0,0,0,0,0,263
126510016,Philadelphia Montessori CS,CS,Philadelphia,7828,Philadelphia Montessori CS,F,0,0,0,0,0,0,0,0,11,13,14,16,14,9,8,0,0,0,0,0,0,0,0,85
126510016,Philadelphia Montessori CS,CS,Philadelphia,7828,Philadelphia Montessori CS,M,0,0,0,0,0,0,0,0,14,10,13,9,13,13,12,0,0,0,0,0,0,0,0,84
126513400,Philadelphia Performing Arts CS,CS,Philadelphia,7647,Philadelphia Performing Arts CS,F,0,0,0,0,0,0,0,0,102,85,82,76,71,78,41,0,48,49,0,0,0,0,0,632
126513400,Philadelphia Performing Arts CS,CS,Philadelphia,7647,Philadelphia Performing Arts CS,M,0,0,0,0,0,0,0,0,88,56,55,61,51,24,45,0,27,21,0,0,0,0,0,428
182514568,Planet Abacus CS,CS,Philadelphia,7979,Planet Abacus CS,F,0,0,0,0,0,0,0,0,28,42,37,28,36,24,25,0,27,13,0,0,0,0,0,260
